"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","GeoLocation","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1"
2015,2015,"CO","Colorado","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"CT","Connecticut","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(41.56266102000046, -72.64984095199964)","09","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"DE","Delaware","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(39.008830667000495, -75.57774116799965)","10","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"DC","District of Columbia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.907192, -77.036871)","11","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"FL","Florida","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(28.932040377000476, -81.92896053899966)","12","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"GA","Georgia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(32.83968109300048, -83.62758034599966)","13","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"HI","Hawaii","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","73.4",73.4,NA,NA,69.9,76.7,"Race/Ethnicity","Other, non-Hispanic","(21.304850435000446, -157.85774940299973)","15","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"ID","Idaho","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(43.682630005000476, -114.3637300419997)","16","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"IL","Illinois","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(40.48501028300046, -88.99771017799969)","17","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"IN","Indiana","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(39.766910452000445, -86.14996019399968)","18","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"IA","Iowa","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(42.46940091300047, -93.81649055599968)","19","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"KS","Kansas","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.34774030000045, -98.20078122699965)","20","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"KY","Kentucky","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(37.645970271000465, -84.77497104799966)","21","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"LA","Louisiana","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(31.31266064400046, -92.44568007099969)","22","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"ME","Maine","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(45.254228894000505, -68.98503133599962)","23","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MD","Maryland","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(39.29058096400047, -76.60926011099963)","24","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MA","Massachusetts","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(42.27687047000046, -72.08269067499964)","25","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MI","Michigan","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","58.7",58.7,NA,NA,44,72,"Race/Ethnicity","Other, non-Hispanic","(44.6613195430005, -84.71439026999968)","26","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MN","Minnesota","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(46.35564873600049, -94.79420050299967)","27","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MS","Mississippi","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(32.745510099000455, -89.53803082499968)","28","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MO","Missouri","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.635790776000476, -92.56630005299968)","29","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"MT","Montana","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(47.06652897200047, -109.42442064499971)","30","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NE","Nebraska","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","40.2",40.2,NA,NA,26.8,55.2,"Race/Ethnicity","Other, non-Hispanic","(41.6410409880005, -99.36572062299967)","31","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NV","Nevada","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","51.9",51.9,NA,NA,30.5,72.6,"Race/Ethnicity","Other, non-Hispanic","(39.493240390000494, -117.07184056399967)","32","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NH","New Hampshire","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","72.7",72.7,NA,NA,57,84.2,"Race/Ethnicity","Other, non-Hispanic","(43.65595011300047, -71.50036091999965)","33","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NJ","New Jersey","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","60.5",60.5,NA,NA,48.5,71.3,"Race/Ethnicity","Other, non-Hispanic","(40.13057004800049, -74.27369128799967)","34","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NM","New Mexico","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(34.52088095200048, -106.24058098499967)","35","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NY","New York","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","54.2",54.2,NA,NA,39.3,68.5,"Race/Ethnicity","Other, non-Hispanic","(42.82700103200045, -75.54397042699964)","36","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"NC","North Carolina","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(35.466220975000454, -79.15925046299964)","37","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"ND","North Dakota","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(47.47531977900047, -100.11842104899966)","38","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"OH","Ohio","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(40.06021014100048, -82.40426005599966)","39","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"OK","Oklahoma","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(35.47203135600046, -97.52107021399968)","40","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"OR","Oregon","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.56744942400047, -120.15503132599969)","41","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"PA","Pennsylvania","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(40.79373015200048, -77.86070029399963)","42","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"RI","Rhode Island","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(41.70828019300046, -71.52247031399963)","44","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"SC","South Carolina","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(33.998821303000454, -81.04537120699968)","45","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"SD","South Dakota","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.353130053000484, -100.3735306369997)","46","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"TN","Tennessee","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(35.68094058000048, -85.77449091399967)","47","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"TX","Texas","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(31.827240407000488, -99.42677020599967)","48","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"UT","Utah","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(39.360700171000474, -111.58713063499971)","49","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"VT","Vermont","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(43.62538123900049, -72.51764079099962)","50","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"VA","Virginia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(37.54268067400045, -78.45789046299967)","51","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"WA","Washington","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence","65.4",65.4,NA,NA,58.2,71.9,"Race/Ethnicity","Other, non-Hispanic","(47.52227862900048, -120.47001078999972)","53","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"WV","West Virginia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.66551020200046, -80.71264013499967)","54","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"WI","Wisconsin","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(44.39319117400049, -89.81637074199966)","55","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"WY","Wyoming","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(43.23554134300048, -108.10983035299967)","56","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"GU","Guam","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(13.444304, 144.793731)","66","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"PR","Puerto Rico","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(18.220833, -66.590149)","72","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"VI","Virgin Islands","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(18.335765, -64.896335)","78","CAN","CAN3_0","CrdPrev","RACE","OTH"
2015,2015,"AL","Alabama","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence","57.8",57.8,NA,NA,43.4,71,"Race/Ethnicity","Other, non-Hispanic","(32.84057112200048, -86.63186076199969)","01","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"AK","Alaska","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(64.84507995700051, -147.72205903599973)","02","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"AZ","Arizona","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"AR","Arkansas","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(34.74865012400045, -92.27449074299966)","05","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"CA","California","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"CO","Colorado","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"CT","Connecticut","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(41.56266102000046, -72.64984095199964)","09","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"DE","Delaware","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(39.008830667000495, -75.57774116799965)","10","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"DC","District of Columbia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.907192, -77.036871)","11","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"FL","Florida","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"-","No Data Available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(28.932040377000476, -81.92896053899966)","12","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"GA","Georgia","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(32.83968109300048, -83.62758034599966)","13","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
2015,2015,"HI","Hawaii","BRFSS","Cancer","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Age-adjusted Prevalence","72.8",72.8,NA,NA,69.2,76.1,"Race/Ethnicity","Other, non-Hispanic","(21.304850435000446, -157.85774940299973)","15","CAN","CAN3_0","AgeAdjPrev","RACE","OTH"
